Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Category,Product_Name,Quantity,Price,Discount,Sales,Profit,Payment_Mode,Delivery_Status,Feedback_Rating
ORD152237,2024-05-05,CUST2775,Anthony Kirby,Male,29,Wilsonville,South Dakota,East,PROD522,Electronics,Respond,6,435.71,0.01,389.87,200.98,UPI,Delivered,2
ORD152238,2025-10-16,CUST3663,Todd Parsons,Female,32,Frederickfort,Missouri,South,PROD758,Food,City,2,151.27,0.3,527.77,280.12,UPI,Pending,2
ORD152239,2024-12-28,CUST2815,Mrs. Ashley Santos,Male,32,Scottfort,Florida,West,PROD302,Furniture,Both,10,290.29,0.14,588.25,-0.77,Cash,Delivered,5
ORD152240,2024-09-03,CUST6664,Russell Elliott,Male,33,West Douglas,New York,South,PROD303,Food,Entire,4,269.21,0.27,110.22,120.11,Card,Cancelled,5
ORD152241,2025-10-14,CUST5792,Becky Gomez,Female,57,Cainshire,Michigan,South,PROD427,Furniture,Bank,6,445.13,0.02,190.99,201.45,Card,Delivered,5
ORD152242,2025-11-09,CUST4442,Brenda Martinez,Female,31,Maryshire,Oklahoma,East,PROD201,Electronics,Minute,4,249.4,0.15,388.83,63.16,Cash,Pending,4
ORD152243,2024-12-06,CUST7423,Gerald Harding,Male,22,South Brittany,Wyoming,North,PROD256,Food,Environmental,8,267.55,0.19,639.83,16.15,UPI,Cancelled,3
ORD152244,2024-08-31,CUST7444,Amy Jackson,Male,63,New Kristenhaven,Nebraska,West,PROD395,Electronics,Describe,9,144.84,0.14,863.13,-44.14,UPI,Delivered,3
ORD152245,2026-01-14,CUST1794,Alexandria Weiss,Female,26,South Stephanieview,Colorado,South,PROD560,Furniture,Collection,6,490.94,0.23,365.65,194.26,Cash,Cancelled,3
ORD152246,2025-11-14,CUST7826,Megan Romero,Male,47,West Johnchester,California,South,PROD412,Electronics,Would,5,366.04,0.11,870.26,-34.37,Card,Pending,5
ORD152247,2024-06-11,CUST4835,Kevin Ellis,Female,50,New Mary,Rhode Island,South,PROD603,Furniture,Indeed,4,301.58,0.15,447.62,-3.32,UPI,Cancelled,1
ORD152248,2025-10-29,CUST4911,Amy Wiley,Male,64,Johnnymouth,Florida,South,PROD722,Clothing,Heart,3,363.66,0.01,724.83,31.28,Cash,Pending,4
ORD152249,2025-11-14,CUST2885,Deanna Obrien,Female,35,Lopezville,South Dakota,West,PROD720,Clothing,Early,7,189.17,0.29,110.19,-22.86,Cash,Delivered,4
ORD152250,2025-10-08,CUST7251,Nicole Reynolds,Female,60,Cobbborough,Kentucky,West,PROD502,Furniture,Clearly,9,237.4,0.15,113.03,205.57,Cash,Cancelled,2
ORD152251,2024-09-11,CUST9672,Anthony Johnson,Female,37,Rachelburgh,California,West,PROD937,Electronics,She,5,247.24,0.17,426.74,51.08,Card,Pending,1
ORD152252,2026-03-02,CUST4161,Tommy Mueller,Male,62,Prattberg,West Virginia,East,PROD689,Electronics,Paper,2,40.05,0.22,953.12,84.29,Cash,Cancelled,3
ORD152253,2025-07-24,CUST8898,Suzanne Armstrong,Male,46,East Curtisberg,Georgia,South,PROD245,Furniture,Officer,10,166.29,0.12,953.84,189.68,Cash,Pending,5
ORD152254,2025-01-22,CUST4794,Shannon Gray,Male,20,Gonzalezstad,Maine,East,PROD457,Electronics,Especially,3,73.75,0.11,447.88,4.78,Cash,Cancelled,5
ORD152255,2025-01-17,CUST7501,Anthony Lopez,Female,51,Jeanton,Maine,North,PROD500,Clothing,Manager,4,486.64,0.27,961.93,-87.18,UPI,Pending,1
ORD152256,2024-11-21,CUST3013,Tamara Klein,Female,42,South Ashleyfurt,Alabama,West,PROD224,Food,Over,3,55.22,0.19,328.05,29.31,Cash,Delivered,2
ORD152257,2026-03-07,CUST9895,Charles Fields,Female,36,Heatherport,Massachusetts,South,PROD131,Food,West,4,191.81,0.02,205.67,-47.62,UPI,Cancelled,4
ORD152258,2025-07-23,CUST9695,James Hall,Female,52,Davidville,Maine,South,PROD546,Food,Increase,5,431.45,0.21,919.92,120.35,Card,Pending,1
ORD152259,2025-12-15,CUST6166,Christopher Saunders,Male,58,South Victoria,Alabama,West,PROD755,Furniture,Group,6,476.72,0.16,257.55,178.33,Cash,Cancelled,3
ORD152260,2026-02-09,CUST3539,Amber Hanson,Female,63,South Gracemouth,Texas,West,PROD662,Electronics,Third,7,402.23,0.16,746.62,-95.79,Cash,Cancelled,3
ORD152261,2026-04-19,CUST4587,Linda Holloway,Male,35,East Ritafurt,Oregon,North,PROD176,Clothing,Sometimes,5,305.05,0.04,796.17,-33.2,Card,Pending,3
ORD152262,2025-10-01,CUST3447,Lee Smith,Male,42,Toddberg,Florida,West,PROD242,Furniture,Both,6,245.26,0.03,68.39,96.41,Cash,Cancelled,3
ORD152263,2025-01-10,CUST7821,Kayla Carey,Male,31,Donovanshire,Oklahoma,North,PROD690,Electronics,Bit,5,415.53,0.29,377.81,210.0,UPI,Cancelled,1
ORD152264,2024-12-31,CUST6860,John Ingram,Female,27,East Julieborough,Montana,North,PROD544,Electronics,Protect,8,442.31,0.18,105.48,12.75,Card,Pending,3
ORD152265,2025-11-05,CUST6393,Jenna Reyes,Male,29,East Jeremyfort,Texas,South,PROD617,Furniture,Worry,1,395.35,0.27,660.61,241.85,Cash,Cancelled,3
ORD152266,2025-01-20,CUST8324,Jill Colon,Male,38,Robertsonfort,Maine,North,PROD289,Food,Painting,4,140.84,0.16,728.45,-65.34,Cash,Cancelled,1
ORD152267,2025-05-27,CUST1290,Garrett Becker,Male,49,Lewisport,Massachusetts,East,PROD543,Food,Pick,10,356.14,0.06,801.08,-97.11,UPI,Cancelled,1
ORD152268,2026-01-17,CUST1149,Elizabeth Robinson,Female,56,Josephburgh,Arizona,South,PROD766,Clothing,Century,10,248.44,0.19,422.76,9.38,Cash,Cancelled,4
ORD152269,2024-12-26,CUST6443,Jason Shea,Female,53,Patelhaven,Indiana,South,PROD229,Electronics,Family,7,138.36,0.26,347.89,252.86,Card,Cancelled,3
ORD152270,2024-12-20,CUST8777,David Cardenas,Male,27,Michaelbury,Massachusetts,South,PROD875,Clothing,Cold,6,411.01,0.27,827.82,197.95,Card,Pending,2
ORD152271,2025-06-29,CUST4693,Tiffany Hernandez,Male,44,Gloriaberg,New Jersey,North,PROD717,Electronics,He,7,215.74,0.04,641.22,220.59,Cash,Pending,3
ORD152272,2025-06-30,CUST7668,Christina Olson,Female,42,South Elizabethtown,Nebraska,North,PROD453,Electronics,Control,8,468.52,0.16,894.25,98.53,Card,Delivered,1
ORD152273,2025-01-23,CUST9318,Kevin Drake,Male,54,East Jamesville,New Hampshire,West,PROD558,Food,Pay,5,258.47,0.22,953.29,-4.69,UPI,Pending,3
ORD152274,2025-06-05,CUST6570,Alexandria Padilla,Male,62,Cruzstad,Wyoming,South,PROD391,Food,Such,8,244.08,0.13,259.56,-25.99,UPI,Cancelled,1
ORD152275,2025-03-01,CUST7655,Paul Garrett,Male,29,Laurafort,Alabama,East,PROD849,Clothing,Policy,6,236.61,0.18,874.93,-28.79,Card,Delivered,2
ORD152276,2025-02-10,CUST3927,Katherine Gomez,Female,43,Kaitlynhaven,Rhode Island,South,PROD389,Food,Paper,10,157.98,0.28,824.97,-73.67,Card,Cancelled,1
ORD152277,2025-09-01,CUST6130,Whitney Bradley,Female,53,Ericbury,Iowa,South,PROD148,Furniture,Fund,4,338.66,0.23,825.85,193.0,UPI,Pending,1
ORD152278,2024-06-14,CUST6678,Nicole Obrien,Male,55,Clarkmouth,Delaware,East,PROD537,Electronics,Responsibility,8,105.08,0.09,43.61,219.71,Cash,Cancelled,1
ORD152279,2024-11-02,CUST7903,Sarah Hayes,Male,59,Charlesport,Delaware,East,PROD777,Electronics,Him,1,281.8,0.25,418.71,273.0,Card,Delivered,5
ORD152280,2025-06-29,CUST6994,Kelly Johnson,Male,61,Johnsonstad,Wisconsin,South,PROD323,Food,Beat,6,12.65,0.25,97.25,117.74,UPI,Cancelled,5
ORD152281,2025-11-22,CUST7214,Micheal Russo,Male,21,Simmonsside,Rhode Island,East,PROD674,Furniture,Sister,3,455.95,0.04,493.39,100.16,Card,Delivered,2
ORD152282,2024-11-23,CUST5676,Gerald Smith,Male,38,Frenchtown,California,East,PROD802,Clothing,I,3,63.6,0.25,23.48,121.35,Card,Pending,5
ORD152283,2025-06-11,CUST6269,Stephanie Johnson,Female,31,Millermouth,Arkansas,West,PROD178,Furniture,Wrong,8,107.19,0.02,26.83,173.25,Card,Pending,2
ORD152284,2026-04-09,CUST3316,John Barrett,Female,29,Paulahaven,Hawaii,South,PROD827,Clothing,Sense,6,56.23,0.02,803.65,-52.75,UPI,Delivered,5
ORD152285,2025-09-17,CUST4350,John Boyd,Male,48,West Joseph,Arizona,East,PROD428,Electronics,There,5,448.94,0.12,92.87,231.22,UPI,Cancelled,4
ORD152286,2025-03-22,CUST1899,John Tyler,Male,31,North Dustin,Delaware,South,PROD210,Electronics,Red,5,198.67,0.28,409.66,13.21,UPI,Delivered,1
ORD152287,2026-03-15,CUST4785,Sandra Bates,Female,34,South Chad,Connecticut,East,PROD824,Food,Fine,6,65.51,0.11,708.64,197.22,UPI,Delivered,1
ORD152288,2025-07-18,CUST9881,Gina Joyce,Female,65,Lake William,California,West,PROD772,Clothing,Total,1,68.65,0.24,964.06,256.69,UPI,Pending,2
ORD152289,2024-08-29,CUST5693,Erica Liu,Female,64,Stephanieville,Alaska,East,PROD330,Electronics,Old,6,464.51,0.03,445.35,184.56,Cash,Cancelled,3
ORD152290,2026-04-16,CUST7459,Cassidy Sanchez,Male,31,Johnsonborough,Maine,East,PROD155,Electronics,Follow,4,50.8,0.26,72.83,-95.29,Cash,Cancelled,5
ORD152291,2025-03-28,CUST2891,Dr. Whitney Hicks,Male,63,East Matthew,Arizona,East,PROD208,Clothing,View,1,158.81,0.28,345.92,217.23,Card,Cancelled,4
ORD152292,2026-03-01,CUST7499,Jessica Page,Male,38,East Barbara,Minnesota,North,PROD312,Furniture,Stock,7,273.53,0.21,66.66,284.12,Cash,Delivered,2
ORD152293,2024-05-20,CUST7794,Elizabeth Dominguez,Male,45,Kleinland,Washington,South,PROD937,Electronics,Government,4,407.22,0.14,861.17,126.56,Cash,Delivered,1
ORD152294,2024-05-28,CUST6524,John Moran,Male,57,North Megan,Iowa,South,PROD959,Furniture,Street,3,110.38,0.15,70.87,-96.41,Card,Pending,4
ORD152295,2024-08-28,CUST6843,Teresa Wong,Male,31,Cuevasberg,Mississippi,East,PROD330,Food,Price,10,93.07,0.09,366.35,220.59,Cash,Delivered,4
ORD152296,2026-01-21,CUST2850,Joe Walters,Female,35,West Andrewfurt,Michigan,South,PROD228,Clothing,Keep,9,428.91,0.23,909.09,84.66,Card,Cancelled,1
ORD152297,2024-12-10,CUST6139,Lisa Ryan,Male,20,North Anthony,Utah,South,PROD889,Clothing,Line,8,400.51,0.15,154.7,206.68,Card,Cancelled,3
ORD152298,2026-01-01,CUST4878,Erica Smith,Female,22,Lisaberg,Arizona,East,PROD173,Electronics,Story,10,18.99,0.27,762.33,252.1,UPI,Delivered,3
ORD152299,2024-12-20,CUST8366,Audrey Johnson,Female,63,South Johnathanberg,Nebraska,East,PROD801,Furniture,Himself,3,181.78,0.07,119.36,73.29,Cash,Delivered,3
ORD152300,2026-01-13,CUST7713,Caitlin Gonzales,Male,38,Murphyshire,Massachusetts,East,PROD175,Electronics,Next,7,363.74,0.0,705.67,87.36,Cash,Delivered,1
ORD152301,2026-01-05,CUST8352,Mrs. Stacy Wilson,Male,39,New Seanport,Louisiana,East,PROD242,Furniture,Ten,2,167.76,0.14,940.66,44.79,Cash,Pending,5
ORD152302,2024-11-06,CUST6741,Sandra Kline,Male,64,Elizabethport,New York,East,PROD481,Clothing,Else,3,23.69,0.12,58.8,159.66,Cash,Cancelled,4
ORD152303,2025-01-13,CUST6136,Judith Coleman,Female,22,Mariaport,Maine,North,PROD786,Food,Father,3,289.71,0.23,675.49,294.13,Cash,Delivered,4
ORD152304,2025-09-04,CUST6070,Stephanie Butler,Male,27,Spencerburgh,Minnesota,West,PROD143,Furniture,Stop,5,175.82,0.04,243.96,254.92,Cash,Pending,1
ORD152305,2025-10-02,CUST3713,Sonya Reyes,Male,61,New Cherylland,Alaska,North,PROD845,Furniture,Who,5,220.87,0.22,556.82,-73.77,UPI,Cancelled,4
ORD152306,2025-02-25,CUST4368,Michael Chen,Female,30,West Christopherland,Iowa,North,PROD885,Clothing,Structure,4,413.36,0.12,580.06,88.28,Card,Cancelled,4
ORD152307,2024-06-11,CUST9916,Stephen Stein,Female,35,Baxtermouth,Arkansas,East,PROD885,Electronics,Worker,10,89.46,0.1,825.47,185.97,Card,Cancelled,4
ORD152308,2025-08-16,CUST5785,Thomas Johnson,Female,59,South Jason,Missouri,West,PROD119,Electronics,Those,8,137.56,0.23,427.46,54.99,Cash,Delivered,3
ORD152309,2025-09-17,CUST3295,Matthew Robinson,Male,48,Lake Phyllisbury,Illinois,West,PROD694,Food,Study,7,185.57,0.2,971.72,82.47,Card,Cancelled,3
ORD152310,2026-02-10,CUST6710,Tyler Stevens,Female,48,Keithchester,California,South,PROD813,Clothing,Wonder,9,397.4,0.26,744.31,55.11,UPI,Delivered,5
ORD152311,2024-10-13,CUST1843,William Mcguire,Female,46,Port Christopher,Tennessee,South,PROD165,Food,Teach,10,80.17,0.22,581.78,143.99,Cash,Cancelled,4
ORD152312,2025-09-25,CUST8109,Zachary Foster,Male,47,West Megan,Texas,South,PROD990,Electronics,Measure,3,307.75,0.18,879.8,46.66,UPI,Delivered,1
ORD152313,2025-05-23,CUST7650,David Frost,Male,34,West Rodney,Alaska,East,PROD835,Furniture,Space,10,317.63,0.04,481.81,103.32,UPI,Cancelled,1
ORD152314,2025-03-29,CUST5736,Charles Lopez DVM,Female,55,New Cynthia,Illinois,West,PROD591,Food,Bank,2,228.9,0.02,862.22,45.54,Card,Delivered,3
ORD152315,2025-03-03,CUST8580,Heidi Johnson,Male,18,Port Sarah,South Dakota,North,PROD669,Food,Dog,6,175.85,0.2,838.19,234.8,Cash,Pending,1
ORD152316,2025-06-16,CUST7094,Sandra Vega,Male,20,West Russell,Idaho,North,PROD814,Food,Exist,4,428.43,0.2,881.22,45.81,Cash,Cancelled,1
ORD152317,2026-02-06,CUST4121,Alexis Stevens,Male,29,Lake Michael,Montana,North,PROD127,Clothing,Alone,2,481.9,0.17,833.5,-81.06,Card,Cancelled,3
ORD152318,2025-02-26,CUST8100,Jody Taylor,Female,53,Livingstonberg,Georgia,East,PROD453,Furniture,Subject,3,485.16,0.29,820.05,255.25,Cash,Cancelled,4
ORD152319,2025-05-07,CUST1885,Jennifer Ramsey,Female,46,East Brianna,Iowa,East,PROD797,Electronics,In,9,100.97,0.14,172.79,239.19,Card,Delivered,5
ORD152320,2025-12-04,CUST3589,Paul Gross,Female,28,Lake Nancy,Virginia,South,PROD622,Electronics,Range,3,334.11,0.16,325.55,185.09,Card,Pending,5
ORD152321,2025-02-20,CUST6904,Cynthia Allen,Female,53,North Kimberlyberg,North Dakota,South,PROD695,Clothing,Protect,8,152.64,0.06,705.24,-20.21,UPI,Pending,3
ORD152322,2025-03-14,CUST2516,Anthony Sanchez,Male,41,Paulstad,Maryland,South,PROD537,Food,Three,5,392.55,0.11,68.4,177.2,Card,Pending,1
ORD152323,2024-07-16,CUST4339,Rebecca Martin,Female,31,Moralesshire,Georgia,West,PROD741,Food,Any,7,119.2,0.06,527.14,122.35,Card,Pending,5
ORD152324,2025-12-01,CUST7306,Carolyn Torres,Female,18,Dawsonberg,Delaware,South,PROD786,Electronics,Arm,10,491.07,0.21,71.07,-2.83,Cash,Pending,4
ORD152325,2024-06-12,CUST2422,Patty Diaz,Male,26,Jenniferstad,Massachusetts,North,PROD924,Electronics,Old,9,87.42,0.23,313.1,42.4,Card,Cancelled,1
ORD152326,2025-02-13,CUST2214,Shane Allen,Male,32,Stewartchester,New Jersey,West,PROD836,Clothing,American,2,116.16,0.08,206.86,249.11,UPI,Cancelled,1
ORD152327,2026-01-06,CUST7873,Lisa Meyer,Female,48,Danielfurt,Kansas,South,PROD458,Clothing,Card,7,298.65,0.16,304.37,212.61,UPI,Delivered,2
ORD152328,2025-12-30,CUST2003,Wendy Johnson,Female,24,Mariabury,West Virginia,West,PROD866,Clothing,Become,10,399.43,0.18,725.5,137.56,Card,Cancelled,4
ORD152329,2025-04-22,CUST1076,Jennifer Marshall,Male,29,Odomborough,Maryland,South,PROD444,Food,Billion,9,306.83,0.01,552.16,-26.76,Card,Cancelled,4
ORD152330,2024-05-15,CUST1762,Emily Walsh,Male,25,Lake Crystalfort,Maryland,East,PROD400,Furniture,Part,7,428.22,0.09,930.19,-40.74,UPI,Cancelled,5
ORD152331,2024-11-03,CUST8834,Melissa Mcgee,Female,52,Davisberg,South Carolina,West,PROD709,Furniture,World,5,50.32,0.04,976.56,-97.6,Cash,Pending,5
ORD152332,2024-07-01,CUST5632,Claire Ortiz,Female,29,Melissatown,Pennsylvania,North,PROD369,Clothing,Establish,6,30.27,0.3,224.92,258.56,Cash,Pending,5
ORD152333,2025-10-15,CUST9436,Jennifer Rodriguez,Male,50,Hollychester,Missouri,West,PROD430,Food,Support,1,476.46,0.16,752.81,130.64,Card,Pending,4
ORD152334,2025-06-28,CUST3658,Mark Wilson,Female,54,Torreschester,Iowa,West,PROD920,Food,Society,5,454.37,0.19,549.13,13.32,UPI,Cancelled,2
ORD152335,2024-10-25,CUST6150,Johnny Carroll,Female,65,Stevensport,Missouri,South,PROD320,Food,Feel,4,329.89,0.26,500.24,97.95,Card,Delivered,3
ORD152336,2024-06-09,CUST4248,William Church,Female,33,South Stephanie,Alaska,South,PROD410,Electronics,Mission,8,44.97,0.23,411.57,174.58,Card,Cancelled,5
ORD152337,2024-08-05,CUST6743,John Mccoy,Female,64,Port Juliaview,New Mexico,West,PROD720,Electronics,Then,5,420.21,0.14,289.2,199.54,Card,Pending,5
ORD152338,2025-10-05,CUST6023,Matthew Neal,Male,49,South Kevinfurt,Kansas,West,PROD296,Clothing,Act,2,464.16,0.01,40.35,116.66,UPI,Pending,2
ORD152339,2025-01-10,CUST7886,Christopher Baker,Male,46,Schneiderfurt,Arizona,West,PROD244,Furniture,Stand,5,443.48,0.24,763.08,165.07,UPI,Cancelled,5
ORD152340,2024-11-09,CUST5893,Pamela Collins,Male,43,Lake Melinda,Idaho,West,PROD476,Furniture,Bag,5,61.86,0.19,632.24,-8.11,UPI,Cancelled,5
ORD152341,2024-05-15,CUST4944,Raymond Gonzalez,Female,59,Fullerfort,South Dakota,East,PROD559,Clothing,Treat,5,113.95,0.24,659.83,297.15,Cash,Cancelled,3
ORD152342,2025-11-01,CUST4586,Alyssa Reed,Female,40,Lancefort,Minnesota,East,PROD482,Electronics,Start,10,459.99,0.27,700.08,248.7,UPI,Delivered,2
ORD152343,2025-10-27,CUST6921,Wendy Hansen,Male,30,Lake Marcoland,Washington,East,PROD240,Furniture,Could,8,213.63,0.17,620.14,85.97,Card,Pending,1
ORD152344,2024-11-01,CUST7643,Dakota Green,Male,51,Matthewland,Nebraska,North,PROD725,Clothing,Agree,9,352.54,0.04,197.87,-0.71,Cash,Cancelled,5
ORD152345,2024-08-11,CUST4009,Zachary Perry,Male,40,Sheastad,Alabama,North,PROD103,Electronics,Usually,5,276.3,0.07,610.99,240.68,Card,Delivered,1
ORD152346,2025-08-01,CUST5286,Amanda Weber,Female,18,East Bryanhaven,Virginia,West,PROD431,Food,Not,8,214.69,0.15,589.13,162.9,Cash,Pending,2
ORD152347,2024-05-31,CUST4084,Micheal Rodriguez,Male,52,West Isaac,Michigan,South,PROD601,Clothing,Minute,1,302.76,0.17,265.21,-78.75,Cash,Cancelled,1
ORD152348,2025-11-20,CUST9132,Nicholas Kennedy,Male,49,Lake Justinfort,Colorado,East,PROD915,Furniture,Person,10,408.05,0.15,447.96,-17.91,Card,Pending,1
ORD152349,2025-11-27,CUST3031,Daisy York,Male,41,East Tim,Delaware,West,PROD643,Furniture,Be,1,122.71,0.2,449.79,43.62,Cash,Cancelled,4
ORD152350,2024-05-08,CUST9934,Sherry Lamb,Male,64,South Jason,South Carolina,East,PROD675,Food,Also,7,122.91,0.23,31.11,257.47,Cash,Cancelled,4
ORD152351,2026-04-16,CUST2612,Jimmy Johnson,Female,64,East Christopherview,Mississippi,South,PROD433,Electronics,Majority,6,272.84,0.02,666.79,199.68,Cash,Cancelled,5
ORD152352,2024-07-22,CUST1647,Shelby Edwards,Male,27,Kingview,Maine,West,PROD811,Furniture,Play,7,10.64,0.23,849.53,-52.44,Cash,Pending,1
ORD152353,2025-04-11,CUST2457,Dorothy Brown,Male,36,West Kristitown,Alabama,West,PROD289,Electronics,These,8,209.96,0.1,83.66,248.02,UPI,Cancelled,5
ORD152354,2026-03-27,CUST8735,Marie Cole,Male,41,Morganmouth,Connecticut,South,PROD415,Electronics,Citizen,7,381.9,0.01,269.9,41.73,Card,Delivered,1
ORD152355,2025-12-02,CUST9557,Phillip Green,Male,31,Matthewmouth,Kentucky,South,PROD480,Clothing,Job,8,425.99,0.29,619.97,-10.09,Card,Delivered,4
ORD152356,2026-03-28,CUST1166,Richard Duncan PhD,Male,28,Lake Alexisberg,North Carolina,North,PROD225,Food,Property,8,34.5,0.21,913.51,297.44,Card,Cancelled,4
ORD152357,2026-03-20,CUST3970,Juan Forbes,Female,28,East Jorgemouth,Virginia,North,PROD648,Food,Card,10,441.81,0.16,141.7,57.59,Cash,Pending,3
ORD152358,2024-11-23,CUST8189,Deanna Kelly,Female,54,Knightport,Michigan,West,PROD485,Electronics,Deep,9,311.03,0.27,283.89,140.77,UPI,Cancelled,5
ORD152359,2024-05-17,CUST6407,Zachary Bennett,Male,61,Veronicahaven,Kansas,East,PROD525,Food,Wrong,7,412.31,0.0,860.74,249.06,Card,Cancelled,2
ORD152360,2024-09-11,CUST4559,Linda Wood,Male,27,Jenniferport,Texas,North,PROD332,Furniture,Good,10,240.33,0.01,48.85,15.91,UPI,Delivered,3
ORD152361,2025-12-17,CUST7314,Eric Jones,Male,26,South Jeremy,Louisiana,North,PROD219,Food,Truth,10,498.61,0.22,503.32,-95.13,Card,Cancelled,3
ORD152362,2026-03-19,CUST6198,Tonya Hernandez,Male,58,Garciamouth,Wyoming,West,PROD135,Food,Food,3,111.79,0.26,55.86,259.8,Cash,Cancelled,3
ORD152363,2026-02-10,CUST4954,Deanna Garcia,Male,50,Andreahaven,Oklahoma,South,PROD279,Food,Another,5,31.86,0.06,405.32,-60.83,Card,Cancelled,5
ORD152364,2025-11-04,CUST7487,Christopher Ballard,Female,51,Jeromeborough,Nevada,South,PROD746,Furniture,Many,10,129.36,0.0,605.2,278.74,UPI,Delivered,4
ORD152365,2024-06-24,CUST1928,Marc Hernandez,Female,43,Jenniferberg,Texas,East,PROD957,Food,Indicate,2,178.31,0.18,287.0,208.71,Cash,Pending,2
ORD152366,2024-12-06,CUST4864,Victor Kelly,Male,58,Jensenton,Oregon,East,PROD175,Electronics,Start,9,294.97,0.27,933.53,218.63,UPI,Delivered,1
ORD152367,2025-02-03,CUST8079,Victoria Ramirez,Female,24,Jenniferfurt,Hawaii,North,PROD459,Furniture,Our,3,72.69,0.07,254.05,286.58,Cash,Delivered,1
ORD152368,2025-09-04,CUST9489,Holly Ramirez,Female,33,Martinezhaven,South Carolina,North,PROD899,Clothing,None,10,453.76,0.25,876.26,16.74,Cash,Cancelled,5
ORD152369,2025-01-27,CUST9368,James Jackson,Male,52,Dennisbury,Indiana,West,PROD465,Furniture,Case,5,316.03,0.18,950.62,175.09,Cash,Delivered,3
ORD152370,2024-12-16,CUST6680,Kevin Davis,Male,58,Brendaburgh,Washington,South,PROD815,Food,Son,6,496.99,0.27,921.96,65.47,Card,Delivered,1
ORD152371,2024-07-31,CUST4463,Erica Phillips,Female,36,Kingside,Utah,West,PROD200,Furniture,Husband,7,320.5,0.13,175.42,170.68,Cash,Pending,5
ORD152372,2025-06-12,CUST6662,Joe Olson,Female,47,Port Kayla,Nebraska,South,PROD902,Furniture,Never,4,353.6,0.0,901.65,239.48,UPI,Delivered,5
ORD152373,2025-10-07,CUST7243,Jacob Long,Male,60,Albertchester,Wyoming,East,PROD882,Furniture,Already,5,268.22,0.02,614.39,-29.73,UPI,Delivered,4
ORD152374,2025-03-05,CUST5629,Louis Mcdonald,Male,23,Rodriguezbury,Arkansas,East,PROD237,Clothing,You,10,42.58,0.27,490.22,-85.07,Cash,Pending,2
ORD152375,2024-10-15,CUST2501,Julia Howard,Male,46,South Daniel,Missouri,West,PROD745,Electronics,Product,10,47.96,0.06,542.82,83.53,Cash,Delivered,5
ORD152376,2024-08-02,CUST6845,Mrs. Jessica Jefferson DDS,Female,32,East Sylviastad,Washington,West,PROD926,Electronics,Positive,1,192.08,0.27,414.21,157.56,Cash,Delivered,3
ORD152377,2024-10-24,CUST6577,Daniel Burgess,Female,62,West Judithtown,Colorado,West,PROD678,Furniture,Door,7,208.81,0.27,801.21,214.57,Cash,Pending,1
ORD152378,2024-05-25,CUST3335,Kristen Welch,Female,36,South Joshuaview,Nevada,West,PROD775,Furniture,Wish,8,356.89,0.23,423.19,127.16,UPI,Cancelled,2
ORD152379,2025-03-13,CUST9676,Jimmy Walls,Male,21,Darrenfort,Connecticut,East,PROD438,Electronics,Arrive,9,265.08,0.23,437.31,17.1,UPI,Cancelled,3
ORD152380,2024-05-11,CUST5401,David Whitaker,Male,36,Robertmouth,Alaska,North,PROD160,Furniture,My,7,95.31,0.03,664.42,55.56,UPI,Pending,5
ORD152381,2025-05-06,CUST9588,Rodney Bradshaw,Female,21,Oscarfort,Maryland,North,PROD801,Furniture,Positive,3,255.37,0.25,623.63,276.65,Card,Delivered,3
ORD152382,2024-12-22,CUST4512,Devin Romero,Male,40,New Alicia,Indiana,East,PROD468,Clothing,Animal,9,416.25,0.05,561.96,193.14,Card,Pending,2
ORD152383,2025-07-27,CUST8448,Laura Robles,Male,64,Josephborough,Indiana,West,PROD319,Electronics,Up,8,237.33,0.22,987.43,124.12,Card,Delivered,3
ORD152384,2024-08-22,CUST3743,Christopher Crawford,Male,60,South Joshua,Wisconsin,South,PROD145,Clothing,Discover,6,499.62,0.01,95.57,-50.5,Card,Pending,3
ORD152385,2024-06-08,CUST8914,Cynthia Crawford,Male,41,Zimmermanhaven,Nevada,North,PROD184,Clothing,Four,3,302.75,0.27,771.56,271.89,Card,Delivered,2
ORD152386,2024-09-16,CUST4351,William Reynolds,Female,60,North Logan,Wisconsin,East,PROD768,Electronics,Trouble,6,138.33,0.0,957.68,16.3,Card,Delivered,1
ORD152387,2024-09-26,CUST5774,Thomas Martinez,Male,58,Stephanieberg,North Carolina,West,PROD160,Clothing,Create,5,124.13,0.01,696.56,146.22,Card,Pending,5
ORD152388,2025-04-10,CUST1107,Annette Johnson,Male,53,New April,Wisconsin,West,PROD938,Food,Talk,9,273.61,0.04,235.24,2.23,Cash,Delivered,1
ORD152389,2025-06-18,CUST6673,Kayla Gonzalez,Female,30,Matthewland,Vermont,South,PROD629,Electronics,Thus,6,368.62,0.02,507.23,41.08,Card,Delivered,2
ORD152390,2024-10-26,CUST9404,Connor Nicholson,Male,23,Laraberg,Delaware,South,PROD200,Food,Sometimes,6,440.1,0.01,111.33,41.85,Card,Delivered,5
ORD152391,2024-06-18,CUST3014,Robin Brown,Female,26,Port Mark,Georgia,East,PROD878,Furniture,Interview,8,498.76,0.28,517.07,245.68,UPI,Delivered,5
ORD152392,2025-05-31,CUST2772,Jose Jones,Female,57,Milesshire,Texas,North,PROD457,Food,Country,8,362.59,0.02,426.0,152.19,UPI,Delivered,4
